action_id,event_id,action_type,execution_slot,enforcement_latency_us,success_flag,affected_flows
8536,8536,Traffic Redirection,6,19.594378831104216,1,12
8537,8537,Isolation,104,23.211286044967647,1,40
8538,8538,Isolation,51,26.606898687646492,1,17
8539,8539,Access Control,3,22.148276316316068,1,32
8540,8540,Isolation,37,30.129832723946535,1,23
8541,8541,Isolation,64,24.706005681751357,1,42
8542,8542,Access Control,120,29.328023229674205,1,21
8543,8543,Access Control,123,26.20404433778076,1,42
8544,8544,Traffic Redirection,3,26.485508665179054,1,1
8545,8545,Isolation,120,31.047460694151567,0,27
8546,8546,Isolation,101,28.963629561164723,1,14
8547,8547,Isolation,101,24.901189255733406,1,22
8548,8548,Access Control,117,35.30371166055296,1,24
8549,8549,Traffic Redirection,57,32.478087699273665,1,41
8550,8550,Access Control,3,25.216868957563086,1,36
8551,8551,Access Control,59,36.821269610046535,1,19
8552,8552,Traffic Redirection,94,27.410410126889175,1,41
8553,8553,Traffic Redirection,2,30.39239542011342,1,23
8554,8554,Isolation,85,24.072573090407346,1,35
8555,8555,Isolation,73,24.550160605281384,1,31
8556,8556,Isolation,55,30.65352114429502,1,4
8557,8557,Access Control,94,25.601885735466134,1,5
8558,8558,Traffic Redirection,24,31.477139889619597,1,28
8559,8559,Access Control,19,33.19428317709262,1,27
8560,8560,Isolation,48,35.326021217257015,1,42
8561,8561,Isolation,10,30.954368345773908,1,7
8562,8562,Traffic Redirection,65,34.3536058292848,1,43
8563,8563,Traffic Redirection,116,32.09958966884739,1,32
8564,8564,Access Control,72,29.119068301423976,1,30
8565,8565,Traffic Redirection,120,35.86505099723449,1,3
8566,8566,Traffic Redirection,94,34.4500155020609,1,2
8567,8567,Access Control,108,33.50974861667962,1,7
8568,8568,Isolation,29,40.690262175301584,1,28
8569,8569,Traffic Redirection,11,28.209321428337965,1,28
8570,8570,Access Control,4,30.42967738736173,1,31
8571,8571,Isolation,75,23.942333171754314,1,22
8572,8572,Isolation,81,30.30871681393894,1,16
8573,8573,Traffic Redirection,13,33.50629306489759,1,42
8574,8574,Access Control,105,27.460858613936388,1,24
8575,8575,Access Control,110,36.14552631748384,1,42
8576,8576,Isolation,19,37.92785314365381,1,45
8577,8577,Access Control,54,43.41057035984031,1,7
8578,8578,Access Control,124,25.69484634784618,1,47
8579,8579,Traffic Redirection,61,37.36585297430275,0,43
8580,8580,Access Control,111,31.40293913740047,1,27
8581,8581,Access Control,69,39.90511301271278,1,26
8582,8582,Access Control,17,25.39245214120203,1,13
8583,8583,Access Control,53,20.24009771676953,1,44
8584,8584,Access Control,116,25.812997726321676,0,40
8585,8585,Isolation,56,35.07863474817281,1,15
8586,8586,Access Control,12,21.856796904834177,1,42
8587,8587,Isolation,10,29.388881360876194,1,30
8588,8588,Traffic Redirection,92,32.45495124746477,1,12
8589,8589,Isolation,121,37.5160522123912,1,41
8590,8590,Access Control,109,28.24559638429287,1,7
8591,8591,Traffic Redirection,125,29.516583894854747,1,31
8592,8592,Access Control,90,38.35560904372526,1,49
8593,8593,Traffic Redirection,43,23.938241453893305,1,41
8594,8594,Isolation,111,26.29104846705264,1,39
8595,8595,Traffic Redirection,121,15.153466230460907,1,23
8596,8596,Isolation,17,21.550706268621397,1,5
8597,8597,Isolation,17,37.14930020273747,1,31
8598,8598,Isolation,69,20.92200486740429,1,27
8599,8599,Isolation,116,31.469578966019977,1,27
8600,8600,Access Control,111,31.959744502049375,1,44
8601,8601,Access Control,78,25.08163863386629,1,41
8602,8602,Access Control,111,30.72399462765111,1,45
8603,8603,Isolation,124,29.471121533727477,1,38
8604,8604,Isolation,86,27.59410706339632,0,14
8605,8605,Traffic Redirection,121,32.2472108703131,0,35
8606,8606,Traffic Redirection,96,24.928489197354647,1,38
8607,8607,Access Control,112,24.395131662695224,1,36
8608,8608,Traffic Redirection,74,34.483830787334895,1,41
8609,8609,Access Control,101,23.34263037717462,1,13
8610,8610,Isolation,85,31.19621698310463,1,47
8611,8611,Access Control,29,31.68604440147409,1,13
8612,8612,Access Control,76,38.50812713318953,1,41
8613,8613,Isolation,39,38.497072536180966,1,27
8614,8614,Access Control,109,36.566250695659754,1,6
8615,8615,Traffic Redirection,127,34.92016942457203,1,30
8616,8616,Access Control,71,28.588373465618684,1,4
8617,8617,Access Control,6,26.234231497839325,1,7
8618,8618,Traffic Redirection,2,25.13497174142378,1,40
8619,8619,Access Control,83,23.1138621060121,1,8
8620,8620,Access Control,114,33.817083468075225,1,46
8621,8621,Access Control,36,34.301579919240254,1,18
8622,8622,Access Control,50,31.05052583636928,0,36
8623,8623,Traffic Redirection,14,34.71974127668201,1,39
8624,8624,Traffic Redirection,41,35.755327339588355,1,9
8625,8625,Access Control,33,31.121633278068423,1,42
8626,8626,Access Control,41,35.51373403174075,1,4
8627,8627,Access Control,108,25.369314126738498,1,13
8628,8628,Isolation,46,18.006596785850082,1,22
8629,8629,Traffic Redirection,6,32.93830813948084,1,40
8630,8630,Traffic Redirection,124,28.85366679073505,0,19
8631,8631,Access Control,2,36.590667238424984,1,41
8632,8632,Isolation,119,23.556812465305132,1,14
8633,8633,Access Control,117,32.74409030066552,1,20
8634,8634,Traffic Redirection,6,37.92187496431176,1,45
8635,8635,Isolation,107,34.61607476200674,1,17
8636,8636,Traffic Redirection,83,31.48132216691085,1,48
8637,8637,Access Control,70,24.445052242586545,1,31
8638,8638,Access Control,11,38.45622923176549,1,49
8639,8639,Isolation,95,35.31273411704891,1,36
8640,8640,Access Control,32,37.16945080987294,1,1
8641,8641,Isolation,101,29.538287640098744,1,16
8642,8642,Isolation,60,30.70724423201983,1,18
8643,8643,Access Control,100,29.187416154525092,1,18
8644,8644,Traffic Redirection,106,36.477907479971066,1,41
8645,8645,Isolation,64,35.97231722124526,1,18
8646,8646,Isolation,123,35.01707710161214,1,49
8647,8647,Isolation,98,28.13557508389978,1,40
8648,8648,Isolation,26,35.9322283461881,1,8
8649,8649,Traffic Redirection,67,27.617653915908722,1,36
8650,8650,Isolation,29,33.39962591238082,1,17
8651,8651,Traffic Redirection,25,38.824217974771166,1,29
8652,8652,Access Control,41,33.66409958980286,0,49
8653,8653,Access Control,44,31.415085021487204,1,10
8654,8654,Access Control,46,20.66795671212337,1,25
8655,8655,Access Control,55,34.08972775982855,1,29
8656,8656,Traffic Redirection,17,25.428282320548067,1,31
8657,8657,Access Control,16,16.699679086616634,1,36
8658,8658,Traffic Redirection,96,26.31298543289553,1,2
8659,8659,Traffic Redirection,99,33.24675854978524,1,13
8660,8660,Isolation,26,25.015600227775913,1,29
8661,8661,Isolation,1,37.26065754551471,0,9
8662,8662,Access Control,101,28.82221948055149,1,5
8663,8663,Isolation,64,28.42792397540831,1,8
8664,8664,Access Control,96,38.43810123385394,1,21
8665,8665,Traffic Redirection,61,26.84812808328703,1,47
8666,8666,Access Control,93,29.024598624672528,1,26
8667,8667,Traffic Redirection,108,32.861329952683576,1,30
8668,8668,Access Control,60,27.965131823385576,1,3
8669,8669,Access Control,117,32.2154940312392,1,42
8670,8670,Access Control,30,31.789411308622967,1,43
8671,8671,Access Control,99,27.389797484415336,1,11
8672,8672,Isolation,58,26.559878743419954,1,47
8673,8673,Access Control,85,33.995940932563485,1,24
8674,8674,Isolation,112,33.686562914613134,1,5
8675,8675,Access Control,59,34.4909259241806,1,5
8676,8676,Access Control,41,16.841774421281226,1,49
8677,8677,Isolation,103,26.509543636660442,1,5
8678,8678,Access Control,36,32.55599079481913,1,2
8679,8679,Isolation,93,32.03630149325469,1,10
8680,8680,Access Control,14,27.65867491088325,1,6
8681,8681,Isolation,14,36.43167999527792,1,32
8682,8682,Isolation,78,24.839232585514424,1,45
8683,8683,Traffic Redirection,119,22.84652441460956,1,2
8684,8684,Traffic Redirection,126,40.109314260852415,1,23
8685,8685,Access Control,47,24.60274102111414,1,11
8686,8686,Access Control,60,24.974630090231305,1,28
8687,8687,Access Control,116,31.726514545821367,1,31
8688,8688,Isolation,115,28.043690407514394,1,47
8689,8689,Traffic Redirection,88,29.657980201448435,1,41
8690,8690,Traffic Redirection,91,30.134180761510073,1,17
8691,8691,Isolation,62,26.391071229331814,1,46
8692,8692,Traffic Redirection,87,44.656992100591744,1,33
8693,8693,Traffic Redirection,110,26.154955698589198,1,10
8694,8694,Traffic Redirection,80,29.668032329543703,1,7
8695,8695,Isolation,125,41.20993102867178,1,11
8696,8696,Isolation,92,19.16068726844909,1,13
8697,8697,Traffic Redirection,13,24.601770138695166,1,20
8698,8698,Isolation,7,24.40433805586373,1,30
8699,8699,Isolation,53,25.683649102924495,1,38
8700,8700,Access Control,100,25.08253172158519,1,21
8701,8701,Traffic Redirection,86,25.179788267188947,1,18
8702,8702,Access Control,81,27.726623055690975,1,24
8703,8703,Traffic Redirection,83,30.782623845800202,1,22
8704,8704,Access Control,53,27.67568079648761,1,22
8705,8705,Access Control,4,32.43834419242723,1,35
8706,8706,Access Control,83,28.754951345055755,1,12
8707,8707,Isolation,87,26.490631259068994,1,18
8708,8708,Access Control,91,40.99049179378013,1,14
8709,8709,Traffic Redirection,122,38.20289229348853,1,23
8710,8710,Traffic Redirection,62,33.9962999072115,1,20
8711,8711,Traffic Redirection,29,20.9651623238893,1,22
8712,8712,Traffic Redirection,85,27.45244945999361,1,47
8713,8713,Traffic Redirection,47,32.528966169719425,0,3
8714,8714,Isolation,9,30.284563401356763,1,11
8715,8715,Access Control,2,34.3503712022236,1,8
8716,8716,Traffic Redirection,65,15.73100533216218,1,16
8717,8717,Traffic Redirection,37,32.01731814531689,1,28
8718,8718,Isolation,2,21.192678782392534,1,5
8719,8719,Access Control,91,35.09143048972962,1,33
8720,8720,Traffic Redirection,7,33.41920172177313,1,8
8721,8721,Access Control,100,27.675464739178963,1,16
8722,8722,Traffic Redirection,97,24.859576999742217,1,42
8723,8723,Access Control,117,29.27552672719897,1,27
8724,8724,Access Control,24,34.29749686974376,0,33
8725,8725,Isolation,23,32.88476817958812,0,24
8726,8726,Traffic Redirection,77,36.762653886113846,1,47
8727,8727,Traffic Redirection,41,36.648000543901595,1,1
8728,8728,Isolation,96,36.760942196386516,1,7
8729,8729,Access Control,46,28.468282819961775,1,46
8730,8730,Traffic Redirection,31,25.38130407347945,1,33
8731,8731,Traffic Redirection,38,36.60148353808276,1,10
8732,8732,Isolation,22,32.39794492604435,1,38
8733,8733,Isolation,127,35.84064468261113,1,24
8734,8734,Traffic Redirection,92,30.34464332571546,1,23
8735,8735,Isolation,108,36.47001259047258,1,40
8736,8736,Traffic Redirection,3,22.394819999566863,1,44
8737,8737,Access Control,93,36.33084432244532,1,23
8738,8738,Isolation,83,24.606852712501826,1,14
8739,8739,Access Control,126,20.11229951871869,0,19
8740,8740,Isolation,6,37.48889639930629,1,4
8741,8741,Access Control,10,30.709376672869816,1,27
8742,8742,Access Control,94,34.9777423949846,1,12
8743,8743,Access Control,30,33.5236000639205,1,34
8744,8744,Access Control,58,34.57488307961357,1,47
8745,8745,Traffic Redirection,30,35.174161171876406,1,42
8746,8746,Traffic Redirection,60,26.50394929618221,1,18
8747,8747,Traffic Redirection,17,27.767271648795596,1,25
8748,8748,Access Control,92,21.611845926741175,1,2
8749,8749,Traffic Redirection,60,36.46216810036064,1,5
8750,8750,Isolation,3,27.882855783663484,1,44
8751,8751,Traffic Redirection,34,22.946295517807258,1,18
8752,8752,Access Control,124,27.32213680294544,1,46
8753,8753,Isolation,51,29.200862633730065,1,17
8754,8754,Isolation,70,36.10265678616753,1,6
8755,8755,Access Control,66,33.21836219504609,1,39
8756,8756,Isolation,116,35.41237567467371,1,47
8757,8757,Traffic Redirection,99,32.38397527354427,1,1
8758,8758,Isolation,115,27.348886166433516,0,31
8759,8759,Access Control,118,28.363845651825038,1,11
8760,8760,Access Control,61,26.52163789147455,0,16
8761,8761,Isolation,70,24.07650000399113,1,17
8762,8762,Access Control,30,25.563372656436627,1,40
8763,8763,Traffic Redirection,89,29.11404628743764,1,14
8764,8764,Access Control,78,27.634044385965595,1,32
8765,8765,Isolation,112,24.647690879078205,1,24
8766,8766,Isolation,91,23.88868090906354,1,28
8767,8767,Isolation,41,36.54495219421447,1,5
8768,8768,Isolation,76,30.5675656452305,1,46
8769,8769,Isolation,28,32.398004788664906,1,44
8770,8770,Isolation,105,20.99467791860926,1,30
8771,8771,Traffic Redirection,97,32.34914871467957,1,18
8772,8772,Access Control,9,24.882590087875272,1,37
8773,8773,Isolation,8,30.317228039477033,1,7
8774,8774,Traffic Redirection,35,31.477452954753574,1,46
8775,8775,Isolation,80,32.39863938561564,1,35
8776,8776,Access Control,62,28.38332849285908,1,39
8777,8777,Traffic Redirection,58,27.443070167780117,1,23
8778,8778,Isolation,95,30.732874496290908,1,14
8779,8779,Isolation,72,21.615714146907948,1,7
8780,8780,Access Control,68,37.84687271158775,1,14
8781,8781,Access Control,26,33.217550505919256,1,3
8782,8782,Access Control,96,25.88311734488255,1,9
8783,8783,Access Control,64,30.96312353772387,1,27
8784,8784,Isolation,116,31.757354049341977,1,39
8785,8785,Traffic Redirection,97,28.284733896162997,1,20
8786,8786,Access Control,12,23.343685166567937,1,21
8787,8787,Traffic Redirection,50,31.884975997751305,1,4
8788,8788,Isolation,26,23.66062995477487,1,8
8789,8789,Isolation,127,32.932519914937984,1,43
8790,8790,Access Control,119,29.86489632261501,1,7
8791,8791,Traffic Redirection,35,21.615508791405524,0,19
8792,8792,Isolation,71,24.449598809043266,1,48
8793,8793,Traffic Redirection,28,36.08159345275859,0,41
8794,8794,Traffic Redirection,73,25.54183544933761,1,36
8795,8795,Access Control,63,28.332974665753017,1,38
8796,8796,Isolation,82,31.624191252321047,1,9
8797,8797,Isolation,36,34.50253741308921,1,1
8798,8798,Access Control,120,23.563158897281248,1,2
8799,8799,Traffic Redirection,35,26.39059641000655,1,20
8800,8800,Isolation,114,25.07790468985568,1,30
8801,8801,Isolation,85,34.32132384325229,1,33
8802,8802,Isolation,4,34.9197851205045,1,23
8803,8803,Traffic Redirection,6,25.69539464885675,1,18
8804,8804,Isolation,18,23.278297283719095,1,9
8805,8805,Access Control,8,24.732710853873407,1,42
8806,8806,Access Control,79,30.693620946126416,1,36
8807,8807,Traffic Redirection,21,38.13169595876901,1,23
8808,8808,Access Control,12,35.88849190460202,1,6
8809,8809,Access Control,55,33.19818773998271,1,47
8810,8810,Traffic Redirection,112,27.982201589223013,1,49
8811,8811,Access Control,95,18.73842618696782,1,23
8812,8812,Traffic Redirection,88,27.822005551646665,1,18
8813,8813,Access Control,13,28.535705829037816,1,48
8814,8814,Isolation,53,28.71213664475512,1,18
8815,8815,Isolation,83,32.18400301439925,0,48
8816,8816,Isolation,88,32.33054616120034,1,3
8817,8817,Access Control,75,34.38228837003304,1,16
8818,8818,Isolation,126,26.811473562436202,0,46
8819,8819,Access Control,111,35.72542941506745,1,5
8820,8820,Traffic Redirection,126,42.29756276368333,1,31
8821,8821,Traffic Redirection,61,27.492361487025498,0,13
8822,8822,Isolation,59,22.28884703461832,1,27
8823,8823,Access Control,80,32.15656068587549,1,27
8824,8824,Isolation,27,30.235437565719582,1,4
8825,8825,Isolation,31,29.299424916619472,1,1
8826,8826,Isolation,112,28.601331636020742,1,27
8827,8827,Traffic Redirection,72,36.144683995048084,1,41
8828,8828,Access Control,75,33.86945893444799,1,27
8829,8829,Traffic Redirection,33,25.351073103372094,0,45
8830,8830,Isolation,4,32.67965076346501,1,29
8831,8831,Access Control,82,27.03829755604909,1,30
8832,8832,Access Control,19,33.885968795275595,1,45
8833,8833,Isolation,99,30.614136102901256,1,8
8834,8834,Access Control,72,31.56195782991228,1,21
8835,8835,Access Control,31,18.360879958793266,1,25
8836,8836,Isolation,93,45.524409179913775,1,48
8837,8837,Traffic Redirection,61,28.429354107410752,1,31
8838,8838,Traffic Redirection,109,28.088185085737642,1,46
8839,8839,Traffic Redirection,61,33.656915299547286,1,1
8840,8840,Traffic Redirection,47,30.87311745140107,1,5
8841,8841,Access Control,73,28.82879425970853,1,31
8842,8842,Access Control,104,27.95393112518126,1,17
8843,8843,Traffic Redirection,89,30.299659595555596,1,16
8844,8844,Traffic Redirection,36,33.2048268123073,1,18
8845,8845,Isolation,127,33.0742877881582,1,17
8846,8846,Access Control,12,25.789906583114146,1,45
8847,8847,Traffic Redirection,126,30.142502974670407,1,23
8848,8848,Traffic Redirection,26,28.94067988120746,1,5
8849,8849,Access Control,23,27.476940955117232,1,30
8850,8850,Isolation,36,42.41489818262923,1,19
8851,8851,Isolation,121,32.990792620475965,1,46
8852,8852,Traffic Redirection,40,23.944225729480934,1,48
8853,8853,Access Control,74,36.039899553948764,1,39
8854,8854,Access Control,60,31.6981122808572,1,16
8855,8855,Access Control,70,28.190498897226178,1,9
8856,8856,Isolation,123,21.440456980422297,1,9
8857,8857,Isolation,29,17.162267212655614,1,34
8858,8858,Access Control,13,32.389706229543336,1,4
8859,8859,Access Control,47,33.36741446463314,1,17
8860,8860,Traffic Redirection,69,30.245164755672747,1,32
8861,8861,Isolation,13,31.794856453067915,1,5
8862,8862,Isolation,83,35.62486605767096,1,39
8863,8863,Traffic Redirection,75,30.883730186896628,1,38
8864,8864,Access Control,4,30.98664086224762,1,48
8865,8865,Access Control,42,28.83071055114772,1,20
8866,8866,Isolation,46,32.27682997657405,1,13
8867,8867,Isolation,87,29.644147197380782,1,38
8868,8868,Access Control,89,28.64227464732433,1,45
8869,8869,Isolation,41,36.860452492070394,0,34
8870,8870,Traffic Redirection,88,30.270159758158968,1,6
8871,8871,Isolation,17,36.13317759582907,1,24
8872,8872,Isolation,47,26.577735531359693,1,29
8873,8873,Access Control,96,29.613488618419357,1,2
8874,8874,Isolation,42,28.41554943793846,1,41
8875,8875,Traffic Redirection,42,34.79988684335859,1,47
8876,8876,Access Control,23,31.163967616110096,1,2
8877,8877,Traffic Redirection,84,28.284997790138682,1,14
8878,8878,Access Control,103,24.68468995579623,1,36
8879,8879,Traffic Redirection,1,31.005602321492145,1,35
8880,8880,Traffic Redirection,32,28.13991806818668,1,37
8881,8881,Isolation,18,25.79974027377982,1,48
8882,8882,Traffic Redirection,83,34.05164298563732,1,1
