event_id,timestamp_ns,device_id,attack_type,traffic_deviation,behavior_anomaly_score,anomaly_label,severity_level
10121,194431837,709,Replay,0.96,0.71,1,Critical
10122,52133724,820,DoS,3.21,0.6,1,Medium
10123,139812283,281,DoS,1.69,0.81,1,Medium
10124,134744002,826,DoS,3.16,0.71,1,Medium
10125,123944171,165,DoS,1.9,0.91,1,High
10126,108472547,619,MITM,2.82,0.87,1,Low
10127,142028749,883,DoS,1.73,0.73,1,Medium
10128,181268096,590,Spoofing,1.93,0.83,1,Low
10129,80327049,587,DoS,3.01,0.8,1,High
10130,79688850,69,Data Injection,1.85,0.79,1,High
10131,141150304,665,DoS,3.06,0.71,1,Medium
10132,153811214,76,MITM,0.88,0.74,1,Medium
10133,40875809,429,Replay,2.4,0.61,1,Critical
10134,126118123,840,DoS,1.18,0.82,1,Medium
10135,131517330,834,MITM,3.21,0.72,1,Critical
10136,66138052,3,Replay,0.99,0.67,1,Medium
10137,182723747,261,MITM,2.3,0.6,1,Low
10138,169210060,446,MITM,2.99,0.87,1,Medium
10139,48222611,497,MITM,2.16,0.7,1,Critical
10140,121987845,509,Data Injection,1.07,0.77,1,Low
10141,56633986,675,MITM,1.19,0.76,1,High
10142,92149223,305,DoS,3.14,0.97,1,Low
10143,41177227,131,Replay,2.03,0.69,1,High
10144,63239757,387,DoS,3.06,0.95,1,Medium
10145,73493275,612,Spoofing,3.3,0.9,1,Low
10146,48034322,905,MITM,3.46,0.8,1,High
10147,112512945,453,MITM,2.16,0.61,1,High
10148,1721928,50,DoS,0.94,0.88,1,High
10149,98554655,588,DoS,1.26,0.65,1,Low
10150,189222900,682,MITM,1.65,0.81,1,Medium
10151,27548207,940,Replay,1.63,0.66,1,Medium
10152,135553879,504,DoS,2.75,0.88,1,High
10153,123469099,458,MITM,2.28,0.9,1,Critical
10154,183641514,708,Spoofing,3.22,0.87,1,Critical
10155,134449621,337,Data Injection,2.46,0.84,1,Critical
10156,45803560,330,MITM,0.86,0.67,1,Critical
10157,40688703,149,Replay,2.56,0.68,1,Medium
10158,120336581,913,Data Injection,3.42,0.8,1,High
10159,158397095,3,DoS,1.86,0.78,1,Critical
10160,1302518,469,Spoofing,2.79,0.68,1,High
10161,70735887,210,Data Injection,1.38,0.68,1,Low
10162,108791936,370,Data Injection,2.02,1.0,1,High
10163,107437660,623,DoS,0.99,0.86,1,Critical
10164,155465593,399,MITM,2.73,0.87,1,Medium
10165,188869122,445,Spoofing,2.61,0.91,1,High
10166,280142,333,MITM,1.77,0.98,1,Critical
10167,21441284,104,Replay,0.63,0.97,1,Medium
10168,70841733,613,Spoofing,0.91,0.93,1,High
10169,168176726,922,Spoofing,2.7,0.62,1,Low
10170,105235237,858,DoS,1.43,0.86,1,High
10171,155065100,296,Replay,2.79,0.89,1,Critical
10172,19446955,709,Data Injection,2.02,0.92,1,Low
10173,23719554,68,MITM,1.33,0.81,1,Medium
10174,193836584,842,Data Injection,2.53,0.94,1,Low
10175,133702464,212,DoS,1.62,0.64,1,Low
10176,196895518,594,Data Injection,0.86,0.86,1,High
10177,52389645,757,MITM,2.93,0.61,1,Critical
10178,71327623,397,MITM,2.14,0.6,1,Medium
10179,185686862,645,MITM,2.18,0.88,1,High
10180,28195671,459,DoS,3.46,0.84,1,Medium
10181,40229378,412,MITM,1.1,0.87,1,Critical
10182,154234092,158,Spoofing,1.22,0.89,1,Medium
10183,20131431,632,MITM,1.31,0.75,1,Medium
10184,73178689,230,Data Injection,0.51,0.79,1,Medium
10185,171375971,554,Data Injection,2.45,0.91,1,Critical
10186,68568570,814,Data Injection,1.18,0.8,1,Low
10187,89240490,953,Spoofing,1.94,0.66,1,Low
10188,188823112,142,Replay,1.08,0.68,1,Medium
10189,23240369,784,Spoofing,2.06,0.7,1,Medium
10190,62653712,249,Data Injection,0.91,0.91,1,High
10191,103347590,928,Replay,1.12,0.69,1,Critical
10192,34508984,319,Data Injection,3.5,0.61,1,Low
10193,36783960,410,MITM,3.35,0.68,1,Low
10194,137222770,6,Data Injection,0.52,0.97,1,Critical
10195,14597053,634,Replay,2.32,0.93,1,Critical
10196,136000516,844,Replay,3.45,0.8,1,High
10197,135292572,234,DoS,1.78,0.8,1,Critical
10198,98289817,740,Data Injection,1.61,0.71,1,High
10199,135482942,172,Replay,2.96,0.83,1,Medium
10200,8057666,628,Spoofing,2.02,0.93,1,High
10201,194122833,213,MITM,2.77,0.66,1,High
10202,77284194,883,Data Injection,3.44,0.62,1,Critical
10203,112221301,523,Spoofing,1.22,0.61,1,Low
10204,88506753,986,Replay,3.15,0.78,1,Low
10205,192757999,117,Data Injection,1.05,0.96,1,High
10206,116637148,609,DoS,3.45,0.91,1,High
10207,129257464,720,Replay,0.82,0.97,1,Medium
10208,65969268,533,Data Injection,1.74,0.69,1,High
10209,35808489,917,Data Injection,1.59,0.79,1,Low
10210,173602085,467,MITM,1.62,0.95,1,High
10211,173034361,531,MITM,1.03,0.94,1,Low
10212,62638371,252,MITM,1.53,0.75,1,Medium
10213,90422403,495,Data Injection,3.35,0.87,1,High
10214,105927406,831,Data Injection,1.92,0.7,1,Medium
10215,96068858,113,Spoofing,2.12,0.61,1,High
10216,116681840,257,DoS,1.0,0.68,1,Medium
10217,29613083,628,Data Injection,3.34,0.87,1,High
10218,174016979,569,MITM,1.52,0.72,1,Critical
10219,96187364,709,MITM,2.52,0.79,1,Critical
10220,22853876,465,Data Injection,0.57,0.61,1,Medium
10221,190455982,432,Data Injection,1.43,0.88,1,Critical
10222,165733448,319,DoS,0.56,0.66,1,Critical
10223,150792715,211,DoS,0.58,0.67,1,Medium
10224,56024350,197,Data Injection,2.56,0.81,1,High
10225,169182854,79,Data Injection,2.66,0.65,1,Critical
10226,50658056,483,Data Injection,0.79,0.85,1,High
10227,168783449,415,Spoofing,1.25,0.89,1,Critical
10228,177714646,679,Replay,2.17,0.9,1,Critical
10229,101563380,334,MITM,1.22,0.61,1,Low
10230,179200968,839,DoS,1.79,0.68,1,Medium
10231,100812772,547,Replay,1.25,0.68,1,Low
10232,73741377,501,Spoofing,3.4,0.98,1,High
10233,106017475,140,MITM,2.93,0.61,1,High
10234,142242118,475,Data Injection,2.5,0.9,1,High
10235,90966671,252,Replay,0.87,0.91,1,Medium
10236,82265429,92,DoS,3.23,0.93,1,High
10237,12341620,379,Spoofing,3.08,0.76,1,Medium
10238,32276409,197,Spoofing,2.73,0.84,1,Medium
10239,126615600,305,Spoofing,2.33,0.67,1,Critical
10240,99632821,611,Spoofing,0.96,1.0,1,High
10241,125371577,947,MITM,2.12,0.64,1,High
10242,57798063,536,Spoofing,2.05,0.99,1,Critical
10243,158431840,829,Spoofing,2.45,0.95,1,Critical
10244,20912753,990,Spoofing,2.28,0.87,1,Low
10245,118141557,641,Data Injection,3.2,0.88,1,Low
10246,98692471,287,DoS,2.87,0.86,1,High
10247,34908655,963,Replay,2.48,0.83,1,Critical
10248,76215627,49,Replay,3.26,0.99,1,Low
10249,178346471,226,DoS,1.6,0.75,1,Medium
10250,57253537,965,DoS,2.68,0.66,1,Low
10251,64897583,149,Data Injection,2.67,0.8,1,Low
10252,199545426,688,MITM,0.9,0.7,1,High
10253,65306830,946,Spoofing,1.05,0.6,1,Medium
10254,183831211,441,Replay,2.63,0.68,1,High
10255,100121960,233,MITM,1.89,0.93,1,High
10256,199419852,934,MITM,2.84,0.68,1,Critical
10257,13363959,755,DoS,1.78,0.84,1,High
10258,130422678,499,DoS,3.04,0.68,1,High
10259,17958148,46,MITM,0.88,0.66,1,Critical
10260,43367036,41,Data Injection,3.34,0.71,1,Critical
10261,192419915,39,Spoofing,1.47,0.65,1,Medium
10262,50478979,332,MITM,2.34,0.8,1,Critical
10263,159926340,381,DoS,1.95,0.96,1,Low
10264,196177925,718,DoS,1.77,0.69,1,High
10265,182238566,184,Data Injection,0.99,0.96,1,High
10266,179522298,300,MITM,2.88,0.93,1,Low
10267,120719222,344,Data Injection,2.31,0.71,1,High
10268,65992648,207,Spoofing,2.56,0.91,1,High
10269,121962477,835,Data Injection,1.29,0.73,1,Critical
10270,174007873,834,Data Injection,2.15,0.83,1,Critical
10271,81064639,870,MITM,2.72,0.85,1,High
10272,20238773,701,Replay,1.4,0.66,1,Medium
10273,134350596,400,Spoofing,2.31,0.7,1,Medium
10274,102563794,559,DoS,1.65,0.84,1,High
10275,105286678,296,Spoofing,2.69,0.67,1,High
10276,142957403,124,DoS,1.88,0.66,1,Critical
10277,89916668,921,MITM,2.1,0.69,1,Medium
10278,198725503,939,MITM,2.51,0.92,1,Critical
10279,515073,837,MITM,2.67,0.84,1,High
10280,29045044,168,MITM,0.52,0.7,1,Low
10281,119510219,720,Data Injection,0.84,0.9,1,Medium
10282,5406389,729,MITM,1.34,0.81,1,Critical
10283,137701960,363,MITM,3.31,0.77,1,Medium
10284,6996704,716,MITM,3.04,0.82,1,Low
10285,16488468,185,Replay,2.74,0.74,1,High
10286,109683062,133,MITM,1.71,0.96,1,Low
10287,91648016,905,MITM,1.76,0.77,1,High
10288,95930983,83,Data Injection,2.91,0.71,1,Critical
10289,32339643,462,DoS,0.57,0.69,1,High
10290,67988927,764,Data Injection,1.93,0.9,1,Medium
10291,36040286,519,DoS,2.87,0.8,1,High
10292,126018797,440,DoS,2.2,0.79,1,Low
10293,136852126,572,Replay,0.66,0.7,1,Medium
10294,57153546,949,MITM,3.01,0.61,1,Low
10295,131443909,18,Spoofing,3.37,0.96,1,Medium
10296,117639074,358,Spoofing,1.1,0.94,1,High
10297,97910543,80,DoS,2.89,0.69,1,Critical
10298,198801650,537,Spoofing,0.94,0.9,1,Low
10299,158007608,227,Replay,2.99,0.76,1,Medium
10300,165525899,488,DoS,1.73,0.64,1,Low
10301,17876457,133,Replay,1.73,0.94,1,Low
10302,47893187,991,DoS,3.31,0.93,1,Critical
10303,141878997,624,Data Injection,1.5,0.9,1,Low
10304,49326797,733,DoS,0.77,0.87,1,High
10305,71390508,857,Data Injection,0.62,0.95,1,Critical
10306,172809489,649,DoS,2.23,0.96,1,High
10307,16165901,365,MITM,1.59,0.72,1,Critical
10308,49205357,953,DoS,0.56,0.81,1,High
10309,39783489,624,DoS,3.35,0.97,1,Medium
10310,82719757,843,Spoofing,1.05,0.84,1,Medium
10311,140410368,464,DoS,3.49,0.68,1,Low
10312,83696081,155,Spoofing,2.0,0.98,1,Critical
10313,109099812,631,Data Injection,1.08,0.81,1,High
10314,111386298,879,Spoofing,1.07,0.91,1,Medium
10315,55915725,682,DoS,2.32,0.73,1,Low
10316,10424487,275,Replay,3.37,0.83,1,Low
10317,194546,478,Data Injection,2.54,0.86,1,Medium
10318,66781202,992,Data Injection,1.63,0.61,1,High
10319,57095140,405,DoS,2.02,0.96,1,High
10320,195212763,920,Spoofing,3.15,0.87,1,High
10321,129303355,621,Spoofing,1.81,0.9,1,High
10322,14843825,167,MITM,2.92,0.93,1,Medium
10323,96431213,366,Spoofing,0.81,0.69,1,High
10324,109426907,920,Spoofing,2.16,0.69,1,Medium
10325,45893710,650,MITM,0.71,0.84,1,Low
10326,15979297,173,Spoofing,2.28,0.65,1,Low
10327,137394519,814,DoS,1.79,0.78,1,Low
10328,108815645,6,Replay,2.56,0.74,1,High
10329,741666,824,DoS,2.08,0.64,1,High
10330,117611887,543,Replay,2.49,0.89,1,High
10331,71326480,308,DoS,2.23,0.86,1,High
10332,84316118,400,MITM,1.59,0.8,1,High
10333,106299950,907,MITM,3.45,0.74,1,Medium
10334,100566387,74,Spoofing,2.71,0.65,1,Medium
10335,84763879,991,DoS,0.96,0.8,1,Medium
10336,113944757,102,Spoofing,2.45,0.68,1,Medium
10337,174461815,931,MITM,1.02,0.6,1,Critical
10338,61066932,22,DoS,0.58,0.89,1,High
10339,44772479,663,Replay,3.49,0.84,1,Low
10340,130171023,7,DoS,3.09,0.76,1,Medium
10341,15398526,202,Data Injection,1.69,0.63,1,Medium
10342,130259210,336,Spoofing,0.98,0.8,1,High
10343,27212181,925,Spoofing,2.56,0.72,1,Medium
10344,153549828,949,Data Injection,0.62,0.75,1,Medium
10345,185988491,119,Replay,1.12,0.83,1,High
10346,59162432,627,DoS,0.69,0.78,1,Low
10347,196910777,5,DoS,1.06,0.68,1,Low
10348,141951889,533,Spoofing,2.24,0.81,1,High
10349,112246029,195,Data Injection,1.98,0.6,1,Low
10350,36750347,596,Replay,1.16,0.97,1,Low
10351,199432344,548,MITM,3.16,0.65,1,Medium
10352,726937,859,DoS,2.12,0.97,1,Low
10353,182829285,938,Spoofing,1.49,0.62,1,Critical
10354,170948776,709,DoS,0.9,0.75,1,Low
10355,3706867,542,Spoofing,1.03,0.87,1,Medium
10356,64132380,901,Data Injection,0.5,0.67,1,Medium
10357,19045732,828,DoS,3.4,0.77,1,High
10358,62129476,975,DoS,0.76,0.94,1,Medium
10359,186359329,897,DoS,1.07,0.92,1,Medium
10360,20661123,506,MITM,3.4,0.95,1,Low
10361,52833869,624,Data Injection,1.69,0.88,1,Critical
10362,39109126,924,Replay,2.07,0.65,1,Medium
10363,116562976,883,DoS,1.25,0.8,1,High
10364,189746804,86,Replay,1.48,0.69,1,High
10365,124377065,97,MITM,2.24,0.94,1,Critical
10366,113467746,219,DoS,2.72,0.62,1,Low
10367,8548756,725,Data Injection,2.11,0.66,1,High
10368,133306151,662,DoS,1.1,0.82,1,Medium
10369,177614986,994,MITM,1.8,0.87,1,Critical
10370,71515727,733,MITM,1.61,0.88,1,High
10371,80087347,367,MITM,3.34,0.82,1,Medium
10372,194221919,491,Data Injection,1.89,0.72,1,Medium
10373,72219130,294,Replay,2.68,0.87,1,High
10374,44452750,584,MITM,1.16,0.91,1,Low
10375,22354055,489,Replay,0.85,0.63,1,High
10376,197766791,965,Spoofing,1.18,0.75,1,Medium
10377,195536103,965,Spoofing,0.93,0.86,1,Low
10378,135144604,512,DoS,2.62,0.92,1,Low
10379,114044163,442,Spoofing,1.54,0.98,1,Medium
10380,27838700,729,Data Injection,1.07,0.96,1,Low
10381,194638237,301,MITM,2.15,0.78,1,Critical
10382,174327124,830,DoS,0.67,0.71,1,High
10383,90430959,772,Data Injection,1.65,0.65,1,High
10384,134387351,536,DoS,3.09,0.65,1,High
10385,96455962,764,Data Injection,1.15,0.97,1,Medium
10386,107929371,226,MITM,1.29,0.66,1,Low
10387,26146644,420,DoS,1.22,0.9,1,High
10388,33084428,997,Spoofing,2.54,0.89,1,Critical
10389,114752493,326,Replay,1.87,0.69,1,Low
10390,93678688,676,MITM,1.81,0.88,1,Medium
10391,109355750,293,DoS,1.28,0.82,1,Medium
10392,90483004,471,DoS,2.72,0.74,1,High
10393,74979112,261,Data Injection,2.47,0.73,1,Medium
10394,85528131,257,Replay,1.91,0.76,1,Critical
10395,97680090,581,Spoofing,3.39,0.87,1,High
10396,181745399,824,MITM,0.73,0.79,1,Low
10397,52824878,39,Replay,2.82,0.74,1,High
10398,107670651,615,MITM,2.6,0.7,1,Low
10399,163490718,113,Spoofing,1.87,0.92,1,High
10400,181179675,444,Replay,3.32,0.97,1,Medium
10401,140366257,464,Spoofing,2.75,0.93,1,High
10402,20621285,583,Replay,2.56,0.9,1,High
10403,133629510,254,DoS,1.3,0.79,1,Low
10404,56167755,284,Spoofing,1.71,0.61,1,Medium
10405,125427414,11,Data Injection,2.72,0.92,1,Critical
10406,147981552,189,Replay,1.77,0.88,1,Critical
10407,176186655,374,Data Injection,3.16,0.98,1,High
10408,39675094,302,MITM,1.22,0.82,1,Medium
10409,56803716,84,MITM,3.33,0.86,1,High
10410,154005466,631,DoS,3.24,0.67,1,High
10411,195745588,317,MITM,0.59,0.77,1,High
10412,41247857,232,Spoofing,1.98,0.95,1,Critical
10413,100860493,47,Spoofing,2.96,0.93,1,Critical
10414,30925487,630,Data Injection,3.0,0.72,1,Low
10415,105482100,625,MITM,3.24,0.81,1,Medium
10416,159148648,795,DoS,0.57,0.75,1,High
10417,67662237,16,MITM,3.48,0.82,1,Medium
10418,61164545,762,Replay,0.62,0.73,1,High
10419,105791806,791,DoS,2.03,0.75,1,High
10420,9110797,908,Data Injection,1.71,0.93,1,Medium
10421,57716265,589,DoS,3.48,0.81,1,Critical
10422,85148226,452,Spoofing,2.87,0.89,1,Low
10423,48771322,164,DoS,1.88,0.95,1,Medium
10424,90024768,855,Spoofing,0.76,0.77,1,Low
10425,108981207,515,Data Injection,1.81,0.99,1,Medium
10426,12120014,98,Replay,0.87,0.94,1,High
10427,68807430,651,Data Injection,3.09,0.79,1,Critical
10428,195309228,185,MITM,1.55,0.79,1,Medium
10429,142192474,148,Replay,1.25,0.67,1,High
10430,107584822,711,Replay,0.61,0.69,1,Critical
10431,30633575,227,Data Injection,1.37,1.0,1,Critical
10432,190035015,162,Replay,2.59,0.69,1,High
10433,54445974,365,Data Injection,0.73,0.83,1,Medium
10434,137694391,473,Replay,3.47,0.88,1,Medium
10435,40834369,752,Spoofing,1.26,0.9,1,Medium
10436,72970330,423,DoS,2.64,0.72,1,High
10437,47144365,838,Replay,0.83,0.62,1,High
10438,186884447,584,Replay,2.2,0.81,1,Critical
10439,73587642,21,DoS,2.05,0.84,1,Medium
10440,32641640,629,Data Injection,1.48,0.91,1,Low
10441,102853158,169,Spoofing,0.74,0.67,1,Low
10442,87606487,782,Spoofing,0.95,0.73,1,Low
10443,75762777,779,Replay,0.94,0.77,1,High
10444,100118965,759,Replay,1.73,0.85,1,Medium
10445,145602745,381,Replay,3.11,0.95,1,Critical
10446,7031047,176,Replay,1.88,0.94,1,Medium
10447,25045951,773,Replay,0.62,0.68,1,Medium
10448,140889030,507,DoS,2.51,0.94,1,High
10449,153513493,365,Spoofing,2.02,0.86,1,High
10450,172371490,654,Spoofing,3.09,0.92,1,Medium
10451,127097400,893,Spoofing,0.55,0.99,1,Critical
10452,80062869,870,Spoofing,3.09,0.83,1,High
10453,85668454,780,Spoofing,1.12,0.82,1,Critical
10454,86766851,615,Spoofing,2.47,1.0,1,Low
10455,70147230,848,MITM,1.34,0.93,1,High
10456,128059261,890,DoS,2.66,0.96,1,Low
10457,158363862,215,DoS,2.63,0.85,1,High
10458,63990782,95,DoS,3.2,0.96,1,Medium
10459,10486751,667,Replay,3.37,0.97,1,High
10460,4493011,179,Data Injection,1.22,0.86,1,High
10461,77340593,226,Replay,0.72,0.75,1,Low
10462,101610241,378,Data Injection,0.8,0.77,1,Low
10463,134675843,281,MITM,2.35,0.82,1,Critical
10464,179178922,863,MITM,2.54,0.71,1,Medium
10465,75910571,952,Data Injection,0.92,0.68,1,High
10466,98008244,324,MITM,3.11,0.79,1,High
10467,82437157,154,Replay,1.86,0.74,1,High
10468,160636417,463,Replay,2.51,0.66,1,Medium
10469,168366787,361,Spoofing,3.36,0.65,1,Critical
10470,88591505,846,Replay,0.7,0.65,1,Critical
10471,26851126,657,Replay,2.81,0.85,1,High
10472,93802608,374,MITM,1.74,0.86,1,High
10473,144746246,527,DoS,2.02,0.93,1,High
10474,9337705,700,DoS,2.86,0.95,1,Critical
10475,112508053,174,Replay,2.24,0.84,1,Critical
10476,163192639,469,MITM,2.42,0.85,1,Critical
10477,49179299,951,Data Injection,2.4,0.99,1,High
10478,8446607,226,DoS,0.65,0.95,1,High
10479,160611764,949,DoS,2.06,0.67,1,High
10480,191343483,160,DoS,1.13,0.96,1,Medium
10481,99900580,973,Replay,3.08,0.88,1,Critical
10482,43199578,215,Spoofing,1.31,0.83,1,Medium
10483,74735732,755,Spoofing,0.94,0.82,1,Critical
10484,35256995,407,DoS,1.77,0.91,1,High
10485,88203353,180,DoS,3.22,0.77,1,High
10486,70013072,826,MITM,1.94,0.8,1,High
10487,46949955,548,Data Injection,1.5,0.67,1,High
10488,26185442,395,Data Injection,2.09,0.93,1,Medium
10489,109574199,458,Replay,1.97,0.88,1,High
10490,81678408,622,Replay,1.19,0.92,1,Critical
10491,144230561,55,Replay,3.42,0.89,1,High
10492,9146467,867,Spoofing,2.96,1.0,1,High
10493,9144304,467,Replay,3.13,0.91,1,Medium
10494,4140209,975,DoS,3.34,0.84,1,High
10495,133590289,500,Data Injection,0.77,0.76,1,High
10496,93007856,300,Spoofing,0.68,0.98,1,Medium
10497,131154591,710,DoS,0.74,0.74,1,Medium
10498,95899898,922,Spoofing,2.02,0.71,1,Medium
10499,119796994,91,Data Injection,3.36,0.98,1,High
10500,147704619,847,Spoofing,3.43,0.6,1,Medium
10501,55974126,214,DoS,1.36,0.68,1,High
10502,46290440,113,MITM,1.89,0.73,1,Medium
10503,190868132,902,Replay,1.86,0.91,1,Low
10504,57835341,73,Replay,1.5,0.72,1,High
10505,58207516,1,Data Injection,2.41,0.75,1,Critical
10506,145041625,856,Data Injection,1.46,0.93,1,Medium
10507,70245056,945,Replay,2.61,0.95,1,High
10508,66329543,692,Replay,1.02,0.61,1,High
10509,198534252,835,DoS,2.21,0.9,1,Critical
10510,49450854,317,Data Injection,1.26,0.93,1,Medium
10511,152723275,736,MITM,2.86,0.62,1,Low
10512,119787185,367,Replay,2.38,0.89,1,High
10513,183684261,670,Replay,0.87,0.67,1,High
10514,13006189,640,DoS,2.76,0.76,1,Medium
10515,40293264,611,Replay,0.69,0.75,1,Critical
10516,162762881,82,Data Injection,1.46,0.61,1,Critical
10517,91126048,721,Replay,3.31,0.77,1,Low
10518,194769336,712,MITM,2.52,0.86,1,Critical
10519,154890695,590,Replay,0.6,0.84,1,High
10520,130443945,546,Data Injection,2.66,0.84,1,Low
10521,157734061,920,DoS,0.61,0.81,1,Critical
10522,181842378,998,Data Injection,2.19,0.71,1,Low
10523,4006770,560,DoS,2.65,0.95,1,Critical
10524,189568477,938,MITM,0.55,0.68,1,High
10525,92108616,58,Replay,1.63,0.64,1,Medium
10526,31937014,43,Data Injection,0.59,0.93,1,High
10527,147964726,277,MITM,2.26,0.95,1,High
10528,118122292,983,MITM,1.34,0.91,1,Critical
10529,4430085,346,Replay,3.47,0.75,1,Low
10530,43922270,969,Spoofing,1.28,0.86,1,Low
10531,19471234,482,Replay,2.52,1.0,1,High
10532,8104670,863,Replay,2.23,0.73,1,Critical
10533,43049642,184,Spoofing,0.93,0.65,1,Medium
10534,102664915,305,Spoofing,0.96,0.77,1,High
10535,137844846,275,Data Injection,2.87,0.68,1,Medium
10536,150309456,201,Spoofing,0.53,0.64,1,High
10537,77843742,898,MITM,2.21,0.65,1,Medium
10538,35817955,355,DoS,1.94,0.94,1,Medium
10539,128928664,603,Spoofing,2.99,0.77,1,Medium
10540,34081969,700,Replay,1.63,1.0,1,Medium
10541,97816593,187,DoS,1.73,0.99,1,Critical
10542,186663230,752,MITM,1.05,0.64,1,High
10543,141967393,254,Replay,1.59,0.77,1,Critical
10544,38554430,966,MITM,3.4,0.98,1,Low
10545,65613973,224,Spoofing,1.76,0.68,1,Critical
10546,121474897,831,Replay,1.75,0.87,1,High
10547,97340619,817,Data Injection,2.33,0.61,1,High
10548,36409049,194,DoS,1.44,0.79,1,High
10549,26225857,795,DoS,1.59,0.91,1,Low
10550,101846624,623,Spoofing,1.38,0.78,1,Medium
10551,27622794,538,Data Injection,2.0,0.95,1,Low
10552,66851656,846,DoS,1.18,0.86,1,Critical
10553,163907270,463,Spoofing,2.24,0.89,1,High
10554,11967633,997,Replay,1.59,0.66,1,Critical
10555,35420658,595,Data Injection,1.4,0.93,1,Medium
10556,34072886,288,Spoofing,1.95,0.78,1,High
10557,46374559,406,Spoofing,1.51,0.78,1,High
10558,185862081,321,Data Injection,2.56,0.67,1,Low
10559,109011079,680,Replay,0.89,0.81,1,High
10560,63191958,323,Replay,0.52,0.85,1,Critical
10561,52371961,9,Data Injection,0.93,0.95,1,Medium
10562,147852534,271,DoS,1.1,0.6,1,Critical
10563,65305837,759,Spoofing,1.67,0.89,1,Low
10564,102525487,119,Data Injection,1.17,0.92,1,Medium
10565,154542539,817,DoS,0.86,0.65,1,Medium
10566,5235104,967,Data Injection,1.39,0.81,1,Medium
10567,104880683,455,MITM,3.45,0.72,1,High
10568,147773306,497,DoS,2.0,0.76,1,Low
10569,94546764,983,Replay,2.23,0.85,1,High
10570,164643279,236,DoS,2.29,0.71,1,High
10571,153132124,170,Replay,2.82,0.79,1,Medium
10572,162383563,994,Replay,2.87,0.73,1,Critical
10573,135494127,762,Data Injection,3.28,0.64,1,High
10574,137018724,29,Replay,0.76,0.91,1,High
10575,44736347,706,DoS,1.9,0.86,1,Low
10576,166496436,950,Spoofing,1.1,0.89,1,High
10577,18013362,35,Spoofing,3.36,0.9,1,Medium
10578,41502911,806,DoS,1.7,0.83,1,Low
10579,149590580,331,Data Injection,2.76,1.0,1,Medium
10580,106461717,603,DoS,2.82,0.8,1,Medium
10581,6660225,672,DoS,1.95,0.99,1,Low
10582,105483003,982,MITM,2.84,0.77,1,Low
10583,186932942,728,Replay,1.45,0.92,1,High
10584,113290591,440,MITM,1.71,0.74,1,High
10585,107220776,145,Replay,1.5,0.6,1,Low
10586,95001748,544,Spoofing,1.2,0.61,1,High
10587,29760527,570,Replay,0.92,0.83,1,Low
10588,12993980,956,Data Injection,2.96,0.84,1,Critical
10589,168477818,547,MITM,3.17,0.61,1,Critical
10590,167369937,471,Data Injection,0.8,0.86,1,Medium
10591,81858718,475,MITM,1.31,0.86,1,Low
10592,126545124,262,Replay,2.87,0.69,1,High
10593,62093533,33,Spoofing,0.64,0.86,1,High
10594,167904934,800,DoS,3.41,0.92,1,High
10595,162703216,926,Spoofing,3.23,0.63,1,Low
10596,170167061,755,DoS,0.92,0.88,1,Low
10597,134758879,891,Data Injection,2.46,0.66,1,Medium
10598,155283867,281,Data Injection,2.4,0.64,1,Critical
10599,30123514,332,Replay,2.84,0.66,1,High
10600,32684025,954,Data Injection,3.13,0.71,1,Medium
10601,175482814,284,DoS,1.37,0.99,1,Medium
10602,507966,419,Replay,1.73,0.68,1,High
10603,1338665,126,DoS,2.77,0.74,1,Medium
10604,103130150,685,DoS,2.56,0.77,1,Low
10605,77406911,571,Replay,2.78,0.86,1,Critical
10606,59050638,583,MITM,1.35,0.69,1,High
10607,31448932,569,Spoofing,3.25,0.97,1,Medium
10608,120122706,598,MITM,2.41,0.66,1,Medium
